pokemon_id,form,count_poke,percentage,avg_level,avg_iv,iv_100,iv100_percentage,iv_0,iv0_percentage,shinies,shiny_odds,little_top_1,little_top1_percentage,great_top_1,great_top1_percentage,ultra_top_1,ultra_top1_percentage
107,277,3,0.6148,13.3333,65.926666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
451,1796,3,0.6148,19.6667,65.926668,0,0.0000,0,0.0000,1,33.3333,0,0.0000,0,0.0000,0,0.0000
65,310,2,0.4098,12.5000,38.89,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
650,0,2,0.4098,16.5000,53.330002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
120,0,2,0.4098,10.5000,54.440001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
138,740,2,0.4098,27.0000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
45,271,2,0.4098,19.0000,71.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
634,0,2,0.4098,13.5000,63.334999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
44,268,2,0.4098,27.5000,55.559999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
449,888,2,0.4098,5.5000,64.440002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
293,1442,2,0.4098,18.0000,72.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
72,0,2,0.4098,18.5000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
165,0,2,0.4098,16.0000,46.669999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
531,0,2,0.4098,9.0000,32.224999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
325,0,2,0.4098,6.5000,50.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
61,238,2,0.4098,11.0000,84.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
149,196,2,0.4098,16.0000,47.775002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
206,0,2,0.4098,15.5000,56.665001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
322,0,2,0.4098,24.0000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,16,2,0.4098,17.0000,47.78,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
71,670,2,0.4098,25.5000,68.885002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
130,256,2,0.4098,7.0000,35.560001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
147,190,2,0.4098,10.0000,58.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
266,0,2,0.4098,15.5000,52.225,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
351,31,2,0.4098,12.0000,64.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
320,0,2,0.4098,11.0000,34.445001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
326,0,2,0.4098,15.5000,57.775,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
177,0,1,0.2049,5.0000,57.779999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
87,0,1,0.2049,16.0000,62.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
415,0,1,0.2049,34.0000,64.440002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
57,0,1,0.2049,17.0000,75.559998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
564,0,1,0.2049,26.0000,73.330002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
450,891,1,0.2049,12.0000,40.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
101,1050,1,0.2049,18.0000,60.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
189,1211,1,0.2049,14.0000,55.560001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
566,0,1,0.2049,2.0000,68.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
227,1295,1,0.2049,25.0000,44.439999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
364,1601,1,0.2049,29.0000,42.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
60,235,1,0.2049,20.0000,46.669998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
175,0,1,0.2049,7.0000,64.440002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
22,0,1,0.2049,30.0000,48.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
342,0,1,0.2049,21.0000,35.560001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
315,0,1,0.2049,11.0000,44.439999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,63,1,0.2049,7.0000,37.779999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
78,1014,1,0.2049,9.0000,31.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
70,667,1,0.2049,29.0000,62.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,11,1,0.2049,10.0000,71.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,14,1,0.2049,21.0000,48.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
295,1448,1,0.2049,18.0000,75.559998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
148,193,1,0.2049,22.0000,68.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,15,1,0.2049,9.0000,55.560001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
351,30,1,0.2049,9.0000,68.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
140,1104,1,0.2049,21.0000,17.780001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,10,1,0.2049,29.0000,73.330002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
231,0,1,0.2049,30.0000,35.560001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
19,46,1,0.2049,5.0000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
223,0,1,0.2049,4.0000,80.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
224,0,1,0.2049,29.0000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
129,253,1,0.2049,13.0000,55.560001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
419,0,1,0.2049,23.0000,73.330002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
504,0,1,0.2049,22.0000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
24,700,1,0.2049,26.0000,44.439999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
142,1110,1,0.2049,15.0000,46.669998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
572,0,1,0.2049,26.0000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
597,0,1,0.2049,11.0000,35.560001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
