pokemon_id,form,count_poke,percentage,avg_level,avg_iv,iv_100,iv100_percentage,iv_0,iv0_percentage,shinies,shiny_odds,little_top_1,little_top1_percentage,great_top_1,great_top1_percentage,ultra_top_1,ultra_top1_percentage
300,0,7,1.3011,15.7143,52.698572,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
183,0,6,1.1152,20.6667,67.036667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
47,0,6,1.1152,23.5000,59.996668,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
294,1445,6,1.1152,16.1667,56.666667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
231,0,6,1.1152,15.0000,54.813335,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
326,0,6,1.1152,20.8333,48.146666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
597,0,6,1.1152,14.5000,51.48,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
62,241,6,1.1152,22.5000,67.038332,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
137,677,6,1.1152,19.8333,47.778333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
96,214,6,1.1152,7.6667,44.443334,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
686,0,6,1.1152,6.6667,46.666666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
223,0,6,1.1152,12.1667,48.146667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
177,0,6,1.1152,20.8333,59.628334,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
546,0,6,1.1152,18.3333,44.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
356,917,5,0.9294,17.4000,53.778001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
572,0,5,0.9294,17.6000,47.114001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
342,0,5,0.9294,12.2000,36.888,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
140,1104,5,0.9294,19.4000,59.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
130,256,5,0.9294,20.4000,40.888,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
158,0,5,0.9294,17.2000,47.111999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
63,304,5,0.9294,18.6000,55.554,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
79,2582,5,0.9294,23.2000,65.778,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
21,0,5,0.9294,25.2000,61.778,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
653,0,5,0.9294,16.6000,55.112,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
712,0,5,0.9294,10.2000,35.556001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
309,0,5,0.9294,7.4000,46.666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
131,322,4,0.7435,15.0000,35.5575,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
52,64,4,0.7435,16.5000,57.777501,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
295,1448,4,0.7435,24.7500,63.887501,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
70,667,4,0.7435,16.0000,60.557499,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
139,743,4,0.7435,20.0000,63.335,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
722,0,4,0.7435,24.2500,59.442501,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
293,1442,4,0.7435,10.5000,47.222499,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
692,0,4,0.7435,7.5000,46.6675,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
149,196,4,0.7435,20.0000,54.442501,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
420,0,4,0.7435,15.2500,58.334999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
147,190,3,0.5576,14.0000,42.223333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,23,3,0.5576,21.6667,34.076666,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
401,0,3,0.5576,18.0000,40.74,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
57,0,3,0.5576,13.0000,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
60,235,3,0.5576,14.6667,46.666667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
141,1107,3,0.5576,26.0000,44.443334,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,1,3,0.5576,20.6667,53.333333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
734,0,3,0.5576,25.3333,51.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
10,0,3,0.5576,13.3333,49.63,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
608,0,3,0.5576,17.6667,68.886668,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
117,1065,3,0.5576,18.3333,31.85,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
68,815,3,0.5576,19.0000,54.813333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
45,271,3,0.5576,17.3333,60.740002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
659,0,3,0.5576,25.3333,63.700002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
71,670,3,0.5576,24.6667,65.183334,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
65,310,3,0.5576,23.3333,36.296667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
148,193,3,0.5576,23.6667,63.700002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
44,268,3,0.5576,29.6667,63.703334,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
102,729,3,0.5576,21.6667,51.850001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
101,0,3,0.5576,12.0000,41.48,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
362,0,3,0.5576,14.0000,51.853333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
290,0,3,0.5576,23.0000,60.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
351,31,3,0.5576,26.0000,77.036667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,55,3,0.5576,22.3333,56.293335,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
41,0,2,0.3717,5.5000,28.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
228,0,2,0.3717,12.5000,25.555001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
341,0,2,0.3717,4.5000,44.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,655,2,0.3717,19.5000,24.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
101,1050,2,0.3717,5.5000,68.885002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
23,0,2,0.3717,16.0000,44.440001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
121,0,2,0.3717,14.5000,48.89,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
450,891,2,0.3717,18.0000,32.22,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,2,2,0.3717,5.5000,42.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,703,2,0.3717,16.0000,56.669998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
449,888,2,0.3717,18.5000,48.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
67,812,2,0.3717,28.5000,73.334999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,7,2,0.3717,15.0000,52.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
564,0,2,0.3717,16.5000,35.555,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
568,0,2,0.3717,11.5000,60.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
120,0,2,0.3717,17.5000,40.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
72,0,2,0.3717,5.5000,68.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
224,0,2,0.3717,10.0000,56.665001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
125,640,2,0.3717,14.0000,64.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,9,2,0.3717,22.5000,76.665001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
408,0,2,0.3717,11.5000,53.334999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,2728,2,0.3717,27.5000,44.445,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,5,2,0.3717,14.5000,76.665001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
138,740,2,0.3717,24.5000,56.669998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
415,0,2,0.3717,21.0000,61.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
20,48,1,0.1859,18.0000,13.33,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
26,50,1,0.1859,22.0000,71.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
318,0,1,0.1859,8.0000,53.330002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,776,1,0.1859,19.0000,26.67,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
410,0,1,0.1859,25.0000,42.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
607,0,1,0.1859,22.0000,80.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
227,1295,1,0.1859,6.0000,46.669998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
366,0,1,0.1859,16.0000,31.110001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
116,1062,1,0.1859,20.0000,42.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
105,80,1,0.1859,7.0000,44.439999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
127,898,1,0.1859,15.0000,37.779999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
419,0,1,0.1859,17.0000,44.439999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
50,60,1,0.1859,22.0000,40.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
418,0,1,0.1859,14.0000,62.220001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,15,1,0.1859,13.0000,44.439999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
11,0,1,0.1859,9.0000,57.779999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
22,0,1,0.1859,33.0000,77.779999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,6,1,0.1859,15.0000,35.560001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,8,1,0.1859,21.0000,64.440002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
97,217,1,0.1859,18.0000,8.89,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,20,1,0.1859,15.0000,24.440001,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
725,0,1,0.1859,21.0000,53.330002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
694,0,1,0.1859,14.0000,57.779999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
12,0,1,0.1859,15.0000,84.440002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,25,1,0.1859,23.0000,64.440002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,17,1,0.1859,16.0000,15.56,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,4,1,0.1859,20.0000,15.56,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
201,24,1,0.1859,34.0000,64.440002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
364,1601,1,0.1859,25.0000,68.889999,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
304,0,1,0.1859,14.0000,33.330002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,280,1,0.1859,11.0000,60.0,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
178,0,1,0.1859,28.0000,33.330002,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
132,67,1,0.1859,14.0000,46.669998,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
